pango_lineage	B.1.160.33	#A5BE55
pango_lineage	B.1.161	#A5BE55
pango_lineage	B.1.162	#A6BE55
pango_lineage	B.1.163	#A6BE55
pango_lineage	B.1.164	#A6BE54
pango_lineage	B.1.165	#A7BE54
pango_lineage	B.1.166	#A7BE54
pango_lineage	B.1.167	#A8BE54
pango_lineage	B.1.168	#A8BD53
pango_lineage	B.1.169	#A8BD53
pango_lineage	B.1.170	#A9BD53
pango_lineage	B.1.173	#A9BD53
pango_lineage	B.1.177	#AABD53
pango_lineage	B.1.177.2	#AABD52
pango_lineage	B.1.177.3	#AABD52
pango_lineage	B.1.177.4	#ABBD52
